country,Lat,Long,suicides_no,population,suicides100k pop
Italy,40.833333,14.25,75,3445649,2.18
Italy,45.05,7.666667,46,2894944,1.59
Italy,43.766667,11.25,7,2778922,0.25
Italy,40.683333,14.783333,5,2948232,0.17
Italy,38.116667,13.366667,669,2646587,25.28
Italy,37.5,15.1,934,6795801,13.74
Italy,44.416667,8.95,1063,9239883,11.5
Italy,41.133333,16.85,271,3451808,7.85
Italy,44.483333,11.333333,161,3057509,5.27
Italy,45.45,11,303,7434895,4.08
Italy,42.466667,14.216667,156,4115435,3.79
Italy,39.216667,9.116667,320,9386928,3.41
Italy,45.438611,12.326667,64,3394610,1.89
Italy,38.183333,15.566667,34,2874645,1.18
Italy,41.9,12.483333,7,2944182,0.24
Italy,45.466667,9.2,6,2775414,0.22
Jamaica,18,-76.8,1,29000,3.45
Jamaica,18.001,-76.799,1,38000,2.63
Jamaica,18.002,-76.798,3,259000,1.16
Jamaica,18.003,-76.797,1,156000,0.64
Jamaica,18.004,-76.796,1,169000,0.59
Jamaica,18.005,-76.795,1,176000,0.57
Jamaica,18.006,-76.794,0,263000,0
Jamaica,18.007,-76.793,0,164000,0
Jamaica,18.008,-76.792,0,279000,0
Jamaica,18.009,-76.791,0,110000,0
Jamaica,18.01,-76.79,0,291000,0
Jamaica,18.011,-76.789,0,101000,0
Jamaica,18.012,-76.788,1,175544,0.57
Jamaica,18.013,-76.787,0,255762,0
Jamaica,18.014,-76.786,0,170678,0
Jamaica,18.015,-76.785,0,184127,0
Jamaica,18.016,-76.784,0,272073,0
Jamaica,18.017,-76.783,0,114989,0
Jamaica,18.018,-76.782,0,40712,0
Jamaica,18.019,-76.781,0,256512,0
Jamaica,18.02,-76.78,0,164654,0
Jamaica,18.021,-76.779,0,281022,0
Jamaica,18.022,-76.778,0,105230,0
Jamaica,18.023,-76.777,0,31228,0
Jamaica,18.024,-76.776,4,106214,3.77
Jamaica,18.025,-76.775,5,255648,1.96
Jamaica,18.026,-76.774,1,170248,0.59
Jamaica,18.027,-76.773,1,177282,0.56
Jamaica,18.028,-76.772,1,187389,0.53
Jamaica,18.029,-76.771,1,270343,0.37
Jamaica,18.03,-76.77,0,255517,0
Jamaica,18.031,-76.769,0,116815,0
Jamaica,18.032,-76.768,0,41941,0
Jamaica,18.033,-76.767,0,179252,0
Jamaica,18.034,-76.766,0,277969,0
Jamaica,18.035,-76.765,0,32142,0
Jamaica,18.036,-76.764,1,43076,2.32
Jamaica,18.037,-76.763,2,254088,0.79
Jamaica,18.038,-76.762,1,183306,0.55
Jamaica,18.039,-76.761,1,183521,0.54
Jamaica,18.04,-76.76,0,254647,0
Jamaica,18.041,-76.759,0,191119,0
Jamaica,18.042,-76.758,0,270202,0
Jamaica,18.043,-76.757,0,118738,0
Jamaica,18.044,-76.756,0,175163,0
Jamaica,18.045,-76.755,0,276524,0
Jamaica,18.046,-76.754,0,107366,0
Jamaica,18.047,-76.753,0,32853,0
Jamaica,18.048,-76.752,0,253081,0
Jamaica,18.049,-76.751,0,188945,0
Jamaica,18.05,-76.75,0,195416,0
Jamaica,18.051,-76.749,0,271221,0
Jamaica,18.052,-76.748,0,120614,0
Jamaica,18.053,-76.747,0,44116,0
Jamaica,18.054,-76.746,0,251905,0
Jamaica,18.055,-76.745,0,179236,0
Jamaica,18.056,-76.744,0,187930,0
Jamaica,18.057,-76.743,0,276496,0
Jamaica,18.058,-76.742,0,108715,0
Jamaica,18.059,-76.741,0,33364,0
Jamaica,18.06,-76.74,2,249414,0.8
Jamaica,18.061,-76.739,1,193270,0.52
Jamaica,18.062,-76.738,0,251027,0
Jamaica,18.063,-76.737,0,193286,0
Jamaica,18.064,-76.736,0,200357,0
Jamaica,18.065,-76.735,0,272608,0
Jamaica,18.066,-76.734,0,122353,0
Jamaica,18.067,-76.733,0,45109,0
Jamaica,18.068,-76.732,0,182411,0
Jamaica,18.069,-76.731,0,277197,0
Jamaica,18.07,-76.73,0,110297,0
Jamaica,18.071,-76.729,0,33712,0
Jamaica,18.072,-76.728,1,111020,0.9
Jamaica,18.073,-76.727,0,250172,0
Jamaica,18.074,-76.726,0,198469,0
Jamaica,18.075,-76.725,0,206513,0
Jamaica,18.076,-76.724,0,273692,0
Jamaica,18.077,-76.723,0,122107,0
Jamaica,18.078,-76.722,0,46188,0
Jamaica,18.079,-76.721,0,248267,0
Jamaica,18.08,-76.72,0,186878,0
Jamaica,18.081,-76.719,0,199165,0
Jamaica,18.082,-76.718,0,277834,0
Jamaica,18.083,-76.717,0,34530,0
Jamaica,18.084,-76.716,2,271965,0.74
Jamaica,18.085,-76.715,1,237231,0.42
Jamaica,18.086,-76.714,0,240410,0
Jamaica,18.087,-76.713,0,216103,0
Jamaica,18.088,-76.712,0,274223,0
Jamaica,18.089,-76.711,0,278234,0
Jamaica,18.09,-76.71,0,135178,0
Jamaica,18.091,-76.709,0,51452,0
Jamaica,18.092,-76.708,0,207719,0
Jamaica,18.093,-76.707,0,286276,0
Jamaica,18.094,-76.706,0,127971,0
Jamaica,18.095,-76.705,0,41079,0
Jamaica,18.096,-76.704,2,129633,1.54
Jamaica,18.097,-76.703,1,205954,0.49
Jamaica,18.098,-76.702,1,240991,0.41
Jamaica,18.099,-76.701,1,279041,0.36
Jamaica,18.1,-76.7,0,214639,0
Jamaica,18.101,-76.699,0,285588,0
Jamaica,18.102,-76.698,0,277198,0
Jamaica,18.103,-76.697,0,136886,0
Jamaica,18.104,-76.696,0,52415,0
Jamaica,18.105,-76.695,0,238547,0
Jamaica,18.106,-76.694,0,288148,0
Jamaica,18.107,-76.693,0,42238,0
Jamaica,18.108,-76.692,2,286010,0.7
Jamaica,18.109,-76.691,0,242077,0
Jamaica,18.11,-76.69,0,212410,0
Jamaica,18.111,-76.689,0,297434,0
Jamaica,18.112,-76.688,0,276937,0
Jamaica,18.113,-76.687,0,138797,0
Jamaica,18.114,-76.686,0,53489,0
Jamaica,18.115,-76.685,0,240844,0
Jamaica,18.116,-76.684,0,203341,0
Jamaica,18.117,-76.683,0,289686,0
Jamaica,18.118,-76.682,0,131362,0
Jamaica,18.119,-76.681,0,43330,0
Jamaica,18.12,-76.68,1,200397,0.5
Jamaica,18.121,-76.679,1,243223,0.41
Jamaica,18.122,-76.678,0,209698,0
Jamaica,18.123,-76.677,0,309548,0
Jamaica,18.124,-76.676,0,277205,0
Jamaica,18.125,-76.675,0,140822,0
Jamaica,18.126,-76.674,0,54594,0
Jamaica,18.127,-76.673,0,244000,0
Jamaica,18.128,-76.672,0,292770,0
Jamaica,18.129,-76.671,0,290641,0
Jamaica,18.13,-76.67,0,133220,0
Jamaica,18.131,-76.669,0,44308,0
Jamaica,18.132,-76.668,1,135519,0.74
Jamaica,18.133,-76.667,0,244042,0
Jamaica,18.134,-76.666,0,206906,0
Jamaica,18.135,-76.665,0,321246,0
Jamaica,18.136,-76.664,0,277514,0
Jamaica,18.137,-76.663,0,143063,0
Jamaica,18.138,-76.662,0,55661,0
Jamaica,18.139,-76.661,0,247730,0
Jamaica,18.14,-76.66,0,197663,0
Jamaica,18.141,-76.659,0,299008,0
Jamaica,18.142,-76.658,0,290970,0
Jamaica,18.143,-76.657,0,45086,0
Jamaica,18.144,-76.656,13,195464,6.65
Jamaica,18.145,-76.655,7,138670,5.05
Jamaica,18.146,-76.654,14,304285,4.6
Jamaica,18.147,-76.653,2,45648,4.38
Jamaica,18.148,-76.652,6,251882,2.38
Jamaica,18.149,-76.651,5,331681,1.51
Jamaica,18.15,-76.65,1,204405,0.49
Jamaica,18.151,-76.649,1,244537,0.41
Jamaica,18.152,-76.648,1,277318,0.36
Jamaica,18.153,-76.647,1,290746,0.34
Jamaica,18.154,-76.646,0,145843,0
Jamaica,18.155,-76.645,0,56690,0
Jamaica,18.156,-76.644,0,248379,0
Jamaica,18.157,-76.643,0,205376,0
Jamaica,18.158,-76.642,0,335304,0
Jamaica,18.159,-76.641,0,276574,0
Jamaica,18.16,-76.64,0,149156,0
Jamaica,18.161,-76.639,0,58027,0
Jamaica,18.162,-76.638,0,256580,0
Jamaica,18.163,-76.637,0,195463,0
Jamaica,18.164,-76.636,0,309578,0
Jamaica,18.165,-76.635,0,289268,0
Jamaica,18.166,-76.634,0,142398,0
Jamaica,18.167,-76.633,0,46494,0
Jamaica,18.168,-76.632,3,47854,6.27
Jamaica,18.169,-76.631,9,199372,4.51
Jamaica,18.17,-76.63,6,155268,3.86
Jamaica,18.171,-76.629,9,324231,2.78
Jamaica,18.172,-76.628,5,268270,1.86
Jamaica,18.173,-76.627,1,159111,0.63
Jamaica,18.174,-76.626,1,211928,0.47
Jamaica,18.175,-76.625,1,257363,0.39
Jamaica,18.176,-76.624,1,276734,0.36
Jamaica,18.177,-76.623,0,343173,0
Jamaica,18.178,-76.622,0,264297,0
Jamaica,18.179,-76.621,0,61282,0
Jamaica,18.18,-76.62,1,202735,0.49
Jamaica,18.181,-76.619,1,270432,0.37
Jamaica,18.182,-76.618,1,328839,0.3
Jamaica,18.183,-76.617,0,260373,0
Jamaica,18.184,-76.616,0,215163,0
Jamaica,18.185,-76.615,0,345682,0
Jamaica,18.186,-76.614,0,258271,0
Jamaica,18.187,-76.613,0,163081,0
Jamaica,18.188,-76.612,0,62329,0
Jamaica,18.189,-76.611,0,271743,0
Jamaica,18.19,-76.61,0,159798,0
Jamaica,18.191,-76.609,0,48206,0
Jamaica,18.192,-76.608,4,49098,8.15
Jamaica,18.193,-76.607,11,164711,6.68
Jamaica,18.194,-76.606,14,331288,4.23
Jamaica,18.195,-76.605,7,206750,3.39
Jamaica,18.196,-76.604,5,274128,1.82
Jamaica,18.197,-76.603,3,252024,1.19
Jamaica,18.198,-76.602,3,263900,1.14
Jamaica,18.199,-76.601,1,168398,0.59
Jamaica,18.2,-76.6,1,262579,0.38
Jamaica,18.201,-76.599,1,346487,0.29
Jamaica,18.202,-76.598,0,218242,0
Jamaica,18.203,-76.597,0,63432,0
Japan,35.685,139.751389,1340,1791000,74.82
Japan,34.683333,135.516667,1553,2862400,54.26
Japan,35.433333,139.65,3763,8996900,41.83
Japan,35.183333,136.9,6962,17833300,39.04
Japan,33.6,130.416667,1982,8465800,23.41
Japan,43.066667,141.35,2543,11024900,23.07
Japan,38.266667,140.866667,2582,17953700,14.38
Japan,34.4,132.45,1139,8728500,13.05
Japan,35.016667,135.75,817,8321600,9.82
Japan,34.683333,135.183333,491,8366600,5.87
Japan,35.550193,139.670327,59,9423300,0.63
Japan,34.7,137.733333,26,9041200,0.29
Japan,26.166667,127.666667,1488,1889000,78.77
Japan,34.65,133.933333,1801,3049000,59.07
Japan,32.783333,130.733333,4171,9374000,44.5
Japan,34.983333,138.383333,7298,18094000,40.33
Japan,36.566667,139.883333,2877,11355000,25.34
Japan,36.65,138.183333,2057,8197000,25.09
Japan,35.655833,139.323889,2787,18183000,15.33
Japan,37.9,139,1263,8931000,14.14
Japan,31.566667,130.55,936,8051000,11.63
Japan,36.6,136.616667,680,8548000,7.96
Japan,35,135.866667,73,9231000,0.79
Japan,33.85,132.716667,53,8777000,0.6
Japan,34.733333,136.516667,1446,1982000,72.96
Japan,33.233333,131.6,1718,3230000,53.19
Japan,34.066667,134.566667,3988,9718000,41.04
Japan,34.233333,135.166667,6688,18218000,36.71
Japan,32.75,129.883333,2938,11656000,25.21
Japan,35.433333,136.783333,1904,8031000,23.71
Japan,37.05,140.883333,2496,18301000,13.64
Japan,43.767778,142.370278,1065,9167000,11.62
Japan,36.35,140.45,782,7874000,9.93
Japan,36.4,139.083333,569,8757000,6.5
Japan,35.908611,139.485278,52,8959000,0.58
Japan,33.55,133.533333,17,8523000,0.2
Japan,34.333333,134.05,1490,2064000,72.19
Japan,36.7,137.216667,1865,3398000,54.89
Japan,31.916667,131.416667,3851,10062000,38.27
Japan,39.716667,140.1,6087,18287000,33.29
Japan,41.775833,140.736667,2853,11962000,23.85
Japan,40.816667,140.733333,1736,7938000,21.87
Japan,39.7,141.15,2438,18354000,13.28
Japan,37.75,140.466667,973,9391000,10.36
Japan,38.233333,140.366667,721,7769000,9.28
Japan,36.04803,136.188686,583,8959000,6.51
Japan,33.956834,130.984615,49,8669000,0.57
Japan,43.015176,144.397259,30,8248000,0.36
Japan,35.666667,138.566667,1463,2153000,67.95
Japan,34.23222,132.566583,1844,3577000,51.55
Japan,40.609461,140.453279,3676,10384000,35.4
Japan,36.75,137.016667,5161,18310000,28.19
Japan,35.483333,133.05,2786,12244000,22.75
Japan,42.317222,140.988056,1582,7931000,19.95
Japan,35.5,134.233333,2306,18362000,12.56
Japan,43.189444,141.002222,928,9573000,9.69
Japan,43.803056,143.890833,725,7749000,9.36
Japan,38.916667,139.855,479,9119000,5.25
Japan,38.721667,139.821667,36,8384000,0.43
Japan,35.466667,135.366667,27,7980000,0.34
Japan,31.390993,130.903752,1405,2232400,62.94
Japan,38.444912,141.432692,1814,3736000,48.55
Japan,33.833333,132.766667,3654,10761800,33.95
Japan,40.601757,141.326615,4822,18296000,26.36
Japan,35.9,139.65,2607,12588300,20.71
Japan,33.368533,129.552469,1462,7927600,18.44
Japan,26.216667,127.683333,2184,18325800,11.92
Japan,34.8,137.358889,875,9545600,9.17
Japan,34.683333,135.833333,698,7761900,8.99
Japan,40.529338,141.305532,434,9143500,4.75
Japan,36.066667,136.216667,30,8168200,0.37
Japan,40.514368,141.492673,17,7764300,0.22
Japan,33.233333,130.3,1354,2311000,58.59
Japan,33.463056,132.423334,1687,3912000,43.12
Japan,34.183333,131.466667,3779,11126000,33.97
Japan,35.6,140.116667,4935,18230000,27.07
Japan,33.488334,132.354167,2561,12912000,19.83
Japan,35.685,139.751389,1419,7830000,18.12
Japan,34.683333,135.516667,2039,18245000,11.18
Japan,35.433333,139.65,891,9770000,9.12
Japan,35.183333,136.9,637,7665000,8.31
Japan,33.6,130.416667,442,9337000,4.73
Japan,43.066667,141.35,22,7928000,0.28
Japan,38.266667,140.866667,14,7536000,0.19
Japan,34.4,132.45,1423,2375000,59.92
Japan,35.016667,135.75,1702,4072000,41.8
Japan,34.683333,135.183333,4155,11475000,36.21
Japan,35.550193,139.670327,5269,18135000,29.05
Japan,34.7,137.733333,2555,13232000,19.31
Japan,26.166667,127.666667,1501,7985000,18.8
Japan,34.65,133.933333,1998,18131000,11.02
Japan,32.783333,130.733333,996,9743000,10.22
Japan,34.983333,138.383333,633,7810000,8.1
Japan,36.566667,139.883333,440,9292000,4.74
Japan,36.65,138.183333,52,7720000,0.67
Japan,35.655833,139.323889,32,7341000,0.44
Japan,37.9,139,1258,2430000,51.77
Japan,31.566667,130.55,1566,4227000,37.05
Japan,36.6,136.616667,4185,11787000,35.51
Japan,35,135.866667,5472,18083000,30.26
Japan,33.85,132.716667,1473,8120000,18.14
Japan,34.733333,136.516667,2418,13512000,17.9
Japan,33.233333,131.6,1955,18064000,10.82
Japan,34.066667,134.566667,974,9691000,10.05
Japan,34.233333,135.166667,598,7933000,7.54
Japan,32.75,129.883333,404,9233000,4.38
Japan,35.433333,136.783333,32,7513000,0.43
Japan,37.05,140.883333,18,7142000,0.25
Japan,43.767778,142.370278,1364,2476000,55.09
Japan,36.35,140.45,4256,12046000,35.33
Japan,36.4,139.083333,1538,4368000,35.21
Japan,35.908611,139.485278,5439,18084000,30.08
Japan,33.55,133.533333,1631,8250000,19.77
Japan,34.333333,134.05,2314,13742000,16.84
Japan,36.7,137.216667,1147,9582000,11.97
Japan,31.916667,131.416667,1846,18077000,10.21
Japan,39.716667,140.1,670,8050000,8.32
Japan,41.775833,140.736667,463,9111000,5.08
Japan,40.816667,140.733333,55,7318000,0.75
Japan,39.7,141.15,21,6960000,0.3
Japan,37.75,140.466667,1358,2553900,53.17
Japan,38.233333,140.366667,4429,12402300,35.71
Japan,36.04803,136.188686,1582,4592800,34.45
Japan,33.956834,130.984615,5507,18054500,30.5
Japan,43.015176,144.397259,1692,8404400,20.13
Japan,35.666667,138.566667,2426,14003800,17.32
Japan,34.23222,132.566583,1050,9332000,11.25
Japan,40.609461,140.453279,1984,17984000,11.03
Japan,36.75,137.016667,667,8178700,8.16
Japan,35.483333,133.05,488,8925300,5.47
Japan,42.317222,140.988056,43,7125500,0.6
Japan,35.5,134.233333,23,6792300,0.34
Japan,43.189444,141.002222,1339,2633000,50.85
Japan,43.803056,143.890833,4870,12820000,37.99
Japan,38.916667,139.855,1614,4812000,33.54
Japan,38.721667,139.821667,5725,17896000,31.99
Japan,35.466667,135.366667,1690,8610000,19.63
Japan,31.390993,130.903752,2513,14347000,17.52
Japan,38.444912,141.432692,1036,9147000,11.33
Japan,33.833333,132.766667,1944,17810000,10.92
Japan,40.601757,141.326615,698,8370000,8.34
Japan,35.9,139.65,474,8725000,5.43
Japan,33.368533,129.552469,41,6972000,0.59
Japan,26.216667,127.683333,23,6643000,0.35
Japan,34.8,137.358889,1429,2717000,52.59
Japan,34.683333,135.833333,5435,13212000,41.14
Japan,40.529338,141.305532,5984,17698000,33.81
Japan,36.066667,136.216667,1674,5041000,33.21
Japan,40.514368,141.492673,1813,8830000,20.53
Japan,33.233333,130.3,2570,14670000,17.52
Japan,33.463056,132.423334,2045,17605000,11.62
Japan,34.183333,131.466667,1011,8911000,11.35
Japan,35.6,140.116667,798,8575000,9.31
Japan,33.488334,132.354167,468,8489000,5.51
Japan,35.685,139.751389,34,6818000,0.5
Japan,34.683333,135.516667,19,6494000,0.29
Japan,35.433333,139.65,1732,2823000,61.35
Japan,35.183333,136.9,7981,13546000,58.92
Japan,33.6,130.416667,8384,17557000,47.75
Japan,43.066667,141.35,2013,5285000,38.09
Japan,38.266667,140.866667,2462,9051000,27.2
Japan,34.4,132.45,3292,14950000,22.02
Japan,35.016667,135.75,1453,8649000,16.8
Japan,34.683333,135.183333,2385,17467000,13.65
Japan,35.550193,139.670327,1050,8787000,11.95
Japan,34.7,137.733333,612,8231000,7.44
Japan,26.166667,127.666667,66,6655000,0.99
Japan,34.65,133.933333,28,6337000,0.44
Japan,32.783333,130.733333,1794,2954000,60.73
Japan,34.983333,138.383333,7971,13851000,57.55
Japan,36.566667,139.883333,8340,17403000,47.92
Japan,36.65,138.183333,1881,5516000,34.1
Japan,35.655833,139.323889,2595,9242000,28.08
Japan,37.9,139,3146,15244000,20.64
Japan,31.566667,130.55,1385,8383000,16.52
Japan,36.6,136.616667,2313,17316000,13.36
Japan,35,135.866667,1036,8959000,11.56
Japan,33.85,132.716667,581,7974000,7.29
Japan,34.733333,136.516667,44,6505000,0.68
Japan,33.233333,131.6,29,6193000,0.47
Japan,34.066667,134.566667,7988,14034032,56.92
Japan,34.233333,135.166667,1619,3187143,50.8
Japan,32.75,129.883333,8023,17540437,45.74
Japan,35.433333,136.783333,1796,5792695,31
Japan,37.05,140.883333,2454,9260089,26.5
Japan,43.767778,142.370278,3032,15357610,19.74
Japan,36.35,140.45,1273,8063415,15.79
Japan,36.4,139.083333,2172,17380248,12.5
Japan,35.908611,139.485278,1027,8975013,11.44
Japan,33.55,133.533333,531,7669997,6.92
Japan,34.333333,134.05,58,6401260,0.91
Japan,36.7,137.216667,16,6090721,0.26
Japan,31.916667,131.416667,7690,14064000,54.68
Japan,39.716667,140.1,1692,3404000,49.71
Japan,41.775833,140.736667,7913,17516000,45.18
Japan,40.816667,140.733333,1689,6095000,27.71
Japan,39.7,141.15,2388,9466000,25.23
Japan,37.75,140.466667,2870,15379000,18.66
Japan,38.233333,140.366667,1146,7856000,14.59
Japan,36.04803,136.188686,2148,17363000,12.37
Japan,33.956834,130.984615,1013,9178000,11.04
Japan,43.015176,144.397259,522,7460000,7
Japan,35.666667,138.566667,39,6295000,0.62
Japan,34.23222,132.566583,22,5990000,0.37
Japan,40.609461,140.453279,7956,14446000,55.07
Japan,36.75,137.016667,8202,17249000,47.55
Japan,35.483333,133.05,1709,3621000,47.2
Japan,42.317222,140.988056,1664,6387000,26.05
Japan,35.5,134.233333,2444,9406000,25.98
Japan,43.189444,141.002222,2919,15754000,18.53
Japan,43.803056,143.890833,1131,7671000,14.74
Japan,38.916667,139.855,2187,17125000,12.77
Japan,38.721667,139.821667,1005,9124000,11.01
Japan,35.466667,135.366667,461,7274000,6.34
Japan,31.390993,130.903752,25,6215000,0.4
Japan,38.444912,141.432692,12,5917000,0.2
Japan,33.833333,132.766667,8409,14889000,56.48
Japan,40.601757,141.326615,8948,16966000,52.74
Japan,35.9,139.65,1733,3835000,45.19
Japan,33.368533,129.552469,2910,9349000,31.13
Japan,26.216667,127.683333,1643,6676000,24.61
Japan,34.8,137.358889,3100,16200000,19.14
Japan,34.683333,135.833333,1158,7483000,15.48
Japan,40.529338,141.305532,2227,16840000,13.22
Japan,36.066667,136.216667,1132,9059000,12.5
Japan,40.514368,141.492673,556,7089000,7.84
Japan,33.233333,130.3,33,5858000,0.56
Japan,33.463056,132.423334,32,6151000,0.52
Japan,34.183333,131.466667,7895,15316000,51.55
Japan,35.6,140.116667,8056,16685000,48.28
Japan,33.488334,132.354167,1876,4056000,46.25
Japan,35.685,139.751389,2677,9241000,28.97
Japan,34.683333,135.516667,1595,6977000,22.86
Japan,35.433333,139.65,2941,16631000,17.68
Japan,35.183333,136.9,1233,7289000,16.92
Japan,33.6,130.416667,2045,16564000,12.35
Japan,43.066667,141.35,1088,8932000,12.18
Japan,38.266667,140.866667,579,6905000,8.39
Japan,34.4,132.45,27,6097000,0.44
Japan,35.016667,135.75,22,5807000,0.38
Japan,34.683333,135.183333,8005,15797130,50.67
Japan,35.550193,139.670327,8073,16566953,48.73
Japan,34.7,137.733333,1858,4288706,43.32
Japan,26.166667,127.666667,2862,8984855,31.85
Japan,34.65,133.933333,1600,7307828,21.89
Japan,32.783333,130.733333,1243,7043709,17.65
Japan,34.983333,138.383333,2786,17011318,16.38
Japan,36.566667,139.883333,1140,8705334,13.1
Japan,36.65,138.183333,2114,16388567,12.9
Japan,35.655833,139.323889,643,6672938,9.64
Japan,37.9,139,29,6095375,0.48
Japan,31.566667,130.55,16,5794794,0.28
Japan,36.6,136.616667,7921,16002000,49.5
Japan,35,135.866667,7436,16519000,45.01
Japan,33.85,132.716667,1945,4512000,43.11
Japan,34.733333,136.516667,2667,8758000,30.45
Japan,33.233333,131.6,1639,7608000,21.54
Japan,34.066667,134.566667,1257,6916000,18.18
Japan,34.233333,135.166667,2866,17213000,16.65
Japan,32.75,129.883333,2193,16320000,13.44
Japan,35.433333,136.783333,1133,8473000,13.37
Japan,37.05,140.883333,635,6548000,9.7
Japan,43.767778,142.370278,57,6066000,0.94
Japan,36.35,140.45,20,5767000,0.35
Japan,36.4,139.083333,8184,16130000,50.74
Japan,35.908611,139.485278,2205,4744000,46.48
Japan,33.55,133.533333,7599,16557000,45.9
Japan,34.333333,134.05,2596,8501000,30.54
Japan,36.7,137.216667,1691,7913000,21.37
Japan,31.916667,131.416667,1252,6795000,18.43
Japan,39.716667,140.1,3108,17338000,17.93
Japan,41.775833,140.736667,2303,16325000,14.11
Japan,40.816667,140.733333,1084,8212000,13.2
Japan,39.7,141.15,596,6430000,9.27
Japan,37.75,140.466667,31,6027000,0.51
Japan,38.233333,140.366667,16,5732000,0.28
Japan,36.04803,136.188686,7894,16197000,48.74
Japan,33.956834,130.984615,7344,16657000,44.09
Japan,43.015176,144.397259,2132,4965000,42.94
Japan,35.666667,138.566667,2651,8234000,32.2
Japan,34.23222,132.566583,1673,8207000,20.39
Japan,40.609461,140.453279,1343,6650000,20.2
Japan,36.75,137.016667,2885,17395000,16.59
Japan,35.483333,133.05,1203,7933000,15.16
Japan,42.317222,140.988056,2237,16400000,13.64
Japan,35.5,134.233333,652,6293000,10.36
Japan,43.189444,141.002222,41,5982000,0.69
Japan,43.803056,143.890833,18,5689000,0.32
Japan,38.916667,139.855,7983,16224000,49.2
Japan,38.721667,139.821667,7799,16796000,46.43
Japan,35.466667,135.366667,2216,5174000,42.83
Japan,31.390993,130.903752,2657,7987000,33.27
Japan,38.444912,141.432692,1326,6514000,20.36
Japan,33.833333,132.766667,1649,8488000,19.43
Japan,40.601757,141.326615,2820,17413000,16.19
Japan,35.9,139.65,1085,7679000,14.13
Japan,33.368533,129.552469,2328,16517000,14.09
Japan,26.216667,127.683333,605,6163000,9.82
Japan,34.8,137.358889,34,5914000,0.57
Japan,34.683333,135.833333,21,5627000,0.37
Japan,40.529338,141.305532,7466,16402437,45.52
Japan,36.066667,136.216667,7351,17131261,42.91
Japan,40.514368,141.492673,2188,5345432,40.93
Japan,33.233333,130.3,2543,7822984,32.51
Japan,33.463056,132.423334,1315,6324856,20.79
Japan,34.183333,131.466667,1686,8804107,19.15
Japan,35.6,140.116667,2879,17525806,16.43
Japan,33.488334,132.354167,2404,16781836,14.33
Japan,35.685,139.751389,1008,7545642,13.36
Japan,34.683333,135.516667,508,6008624,8.45
Japan,35.433333,139.65,42,5855595,0.72
Japan,35.183333,136.9,21,5578687,0.38
Japan,33.6,130.416667,6858,16343000,41.96
Japan,43.066667,141.35,6975,17224000,40.5
Japan,38.266667,140.866667,2188,5570000,39.28
Japan,34.4,132.45,2404,7588000,31.68
Japan,35.016667,135.75,1304,6246000,20.88
Japan,34.683333,135.183333,1754,9092000,19.29
Japan,35.550193,139.670327,2883,17447000,16.52
Japan,34.7,137.733333,2598,16861000,15.41
Japan,26.166667,127.666667,1112,7314000,15.2
Japan,34.65,133.933333,616,5931000,10.39
Japan,32.783333,130.733333,52,5792000,0.9
Japan,34.983333,138.383333,22,5519000,0.4
Japan,36.566667,139.883333,2262,5783000,39.11
Japan,36.65,138.183333,6134,16254000,37.74
Japan,35.655833,139.323889,6413,17318000,37.03
Japan,37.9,139,2244,7384000,30.39
Japan,31.566667,130.55,1294,6185000,20.92
Japan,36.6,136.616667,1612,9362000,17.22
Japan,35,135.866667,2636,17342000,15.2
Japan,33.85,132.716667,2242,16937000,13.24
Japan,34.733333,136.516667,931,7110000,13.09
Japan,33.233333,131.6,495,5873000,8.43
Japan,34.066667,134.566667,55,5729000,0.96
Japan,34.233333,135.166667,20,5458000,0.37
Japan,32.75,129.883333,2362,5964000,39.6
Japan,35.433333,136.783333,6333,17367000,36.47
Japan,37.05,140.883333,5908,16202000,36.46
Japan,43.767778,142.370278,2178,7186000,30.31
Japan,36.35,140.45,1242,6143000,20.22
Japan,36.4,139.083333,1713,9588000,17.87
Japan,35.908611,139.485278,2604,17279000,15.07
Japan,33.55,133.533333,2242,16974000,13.21
Japan,34.333333,134.05,850,6913000,12.3
Japan,36.7,137.216667,467,5834000,8
Japan,31.916667,131.416667,58,5666000,1.02
Japan,39.716667,140.1,34,5398000,0.63
Japan,41.775833,140.736667,2254,6104000,36.93
Japan,40.816667,140.733333,5477,16213000,33.78
Japan,39.7,141.15,5710,17365000,32.88
Japan,37.75,140.466667,2131,7007000,30.41
Japan,38.233333,140.366667,1180,6110000,19.31
Japan,36.04803,136.188686,1587,9761000,16.26
Japan,33.956834,130.984615,2512,17288000,14.53
Japan,43.015176,144.397259,2158,16959000,12.72
Japan,35.666667,138.566667,814,6734000,12.09
Japan,34.23222,132.566583,432,5803000,7.44
Japan,40.609461,140.453279,68,5596000,1.22
Japan,36.75,137.016667,34,5334000,0.64
Japan,35.483333,133.05,2297,6289365,36.52
Japan,42.317222,140.988056,5241,16239222,32.27
Japan,35.5,134.233333,5507,17461022,31.54
Japan,43.189444,141.002222,1948,6862886,28.38
Japan,43.803056,143.890833,1091,6088330,17.92
Japan,38.916667,139.855,1509,9983066,15.12
Japan,38.721667,139.821667,2292,17232482,13.3
Japan,35.466667,135.366667,2024,16991218,11.91
Japan,35.685,139.751389,685,6614211,10.36
Japan,34.683333,135.516667,408,5772938,7.07
Japan,35.433333,139.65,62,5553851,1.12
Japan,35.183333,136.9,28,5287719,0.53
Kazakhstan,43.256667,76.928611,82,102200,80.23
